timestamp,station_id,station_name,latitude,longitude,percent_full,state
2025-05-08 15:22:32,26176e86-8362-4c91-a693-6aa3f9ce0b73,Dean St & Franklin Ave,40.677592,-73.955637,0.1905,empty
2025-05-08 15:22:32,26217b73-7bb5-46e6-8094-1db05becd617,Amsterdam Ave & W 156 St,40.832081,-73.942386,0.0741,empty
2025-05-08 15:22:32,26cae473-0e59-4af7-bad5-bb6fec85c8bc,Madison St & Seneca Ave,40.70183,-73.90625,0.0909,empty
2025-05-08 15:22:32,272c0389-5e4a-41a9-ad6c-2dccdfa55af9,Madison St & Forest Ave,40.70555,-73.90245,0.16,empty
2025-05-08 15:22:32,2743a950-3a1f-4a58-8fe0-f4105033e0e3,30 Ave & 41 St,40.763422,-73.914142,0.0,empty
2025-05-08 15:22:32,27c71510-d515-4add-b660-6efd6f225cd1,Sterling Pl & 5 Ave,40.67897,-73.978553,0.037000000000000005,empty
2025-05-08 15:22:32,284b08f2-3d26-4f52-9463-25e4a07c16f7,Underhill Ave & Pacific St,40.680484,-73.96468,0.037000000000000005,empty
2025-05-08 15:22:32,292ad4f3-9fb0-44ec-9e61-613c711f73c1,Pacific St & Classon Ave,40.679194,-73.95879,0.1429,empty
2025-05-08 15:22:32,29a41b09-698f-43e2-82ff-f94f73e74841,41 St & 3 Ave,40.652512,-74.008906,0.9473999999999999,full
2025-05-08 15:22:32,29ced315-14b5-4edc-bef2-665316dfe3dd,W 12 St & Hudson St,40.73753,-74.005589,0.11109999999999999,empty
2025-05-08 15:22:32,2a9e2320-083d-4044-aedf-0c15ecfefe61,Van Buren St & Broadway,40.692,-73.92617,0.0833,empty
2025-05-08 15:22:32,2b33334b-243c-4a16-a6d2-32304c8884f1,Popham Ave & W 174 St,40.847746,-73.922079,0.0,empty
2025-05-08 15:22:32,2b54cb2c-31be-4620-a13c-0fa72b58c90a,Lincoln Pl & Classon Ave,40.672168,-73.9609,0.1429,empty
2025-05-08 15:22:32,2c2cdc55-52a3-4140-b4d3-8409a98f130f,Evergreen Ave & Noll St,40.70106,-73.93318,0.12,empty
2025-05-08 15:22:32,2c321ea3-e1dd-4d32-be70-bd158fe1f568,W 44 St & 11 Ave,40.762009,-73.996975,0.0127,empty
2025-05-08 15:22:32,2cd651e7-1e3a-4cd9-8fd1-a2416e032f6e,St Nicholas Terrace & Convent Ave,40.821294,-73.947868,0.125,empty
2025-05-08 15:22:32,2e5cde21-f0a2-4396-899e-6df275e99212,Valentine Ave & E 181 St,40.854124,-73.899322,0.09519999999999999,empty
2025-05-08 15:22:32,2ebbe93b-a013-464a-b4a5-0eba96f89676,Myrtle Ave & 65 St,40.70117,-73.8904,0.10529999999999999,empty
2025-05-08 15:22:32,2ec1235f-a043-4e3a-9ba1-56f7dd4624b7,21 St & 31 Dr,40.7659,-73.930819,0.09519999999999999,empty
2025-05-08 15:22:32,2ec2f95c-675c-4c59-856f-1fb38df59fa2,Grand Concourse & E 192 St,40.86448,-73.89522,0.1905,empty
2025-05-08 15:22:32,2f580cf9-14e2-4300-ba22-f6d88d0312a5,Bedford Ave & Montgomery St,40.665816,-73.956934,0.0741,empty
2025-05-08 15:22:32,2f656bc4-7743-4326-8330-a22bd41d9d17,West End Ave & W 60 St,40.77237,-73.99005,0.1282,empty
2025-05-08 15:22:32,2fe3e166-2d2f-41c8-b522-fdf8ee3ae16f,Sterling Pl & Franklin Ave,40.673248,-73.956895,0.047599999999999996,empty
2025-05-08 15:22:32,30985a9c-afe4-4b98-a72c-2c72bb35603e,Greene Ave & Grandview Ave,40.709697,-73.907856,0.0,empty
2025-05-08 15:22:32,311269f4-53dc-4f83-b26b-ecb6e8e160ed,Monroe St & Marcus Garvey Blvd,40.686722,-73.938988,0.15,empty
2025-05-08 15:22:32,3134bce7-0bb9-4a45-9c87-60a8cb681d72,Central Ave & Woodbine St,40.69296,-73.91605,0.0556,empty
2025-05-08 15:22:32,3134c2d4-b090-4eb8-ab44-6f9622098f72,W 148 St & Amsterdam Ave,40.827075,-73.945909,0.087,empty
2025-05-08 15:22:32,3371df76-39db-43ab-b3d6-fac0be55311f,Adams St & 2 St,40.739814,-74.036904,0.0667,empty
2025-05-08 15:22:32,33840944-aa92-4d91-9de8-d29e5cd0b2d9,Warren St & Smith St,40.685424,-73.991278,0.1515,empty
2025-05-08 15:22:32,340036c3-2787-4998-9a77-fe54f352d619,6 Ave & 21 St,40.66016,-73.990974,0.1481,empty
2025-05-08 15:22:32,344064f8-e82f-40fb-b235-aff506b77ae5,Morgan Ave & Lombardy St,40.72226,-73.93889,0.2,empty
2025-05-08 15:22:32,348c5e65-cbc3-4da6-9856-fc253a0ba546,E 13 St & 2 Ave,40.731539,-73.985302,0.0741,empty
2025-05-08 15:22:32,35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,7 Ave & 20 St,40.659053,-73.98854,0.05,empty
2025-05-08 15:22:32,36025f2c-ee4d-4c1a-832d-733cf37f98ef,Tiebout Ave & E Fordham Rd,40.861915,-73.894831,0.0968,empty
2025-05-08 15:22:32,361dd964-db79-47dd-b044-eac88c735249,Edgecombe Ave & W 150 St,40.826881,-73.941427,0.0,empty
2025-05-08 15:22:32,36aaebb9-ef10-41a5-b20b-753bf8a3fed8,W 163 St & Edgecombe Ave,40.835798,-73.937496,0.0,empty
2025-05-08 15:22:32,36d80620-9774-487e-8eb0-cf5f18a39321,E 188 St & Creston Ave,40.861669,-73.898589,0.1515,empty
2025-05-08 15:22:32,372c592e-09d8-400c-9595-2aa3510f39b0,Central Ave & Himrod St,40.69676,-73.92302,0.04,empty
2025-05-08 15:22:32,37a37e5b-f975-4f92-a897-dca8e4670631,46 St & 28 Ave,40.763328,-73.908782,0.15789999999999998,empty
2025-05-08 15:22:32,3893eeef-06a8-47b1-95f2-a85454f7d5c9,Bergen St & Troy Ave,40.67524,-73.93596,0.1818,empty
2025-05-08 15:22:32,398aa734-3893-4dba-a704-57ae8632c4f9,30 Ave & 47 St,40.761294,-73.909562,0.1905,empty
2025-05-08 15:22:32,398ebef6-dcc2-4305-b1d2-47efafdaa85c,Sterling Pl & Rochester Ave,40.67128,-73.92825,0.0455,empty
2025-05-08 15:22:32,39f756c2-3904-463e-95a8-8d8e3540e845,W 25 St & 9 Ave,40.747833,-74.000572,0.1471,empty
2025-05-08 15:22:32,3ac7b47b-2253-4a0b-bf7d-8a2eb6b78a38,E 12 St & Ave C,40.727243,-73.976831,0.0732,empty
2025-05-08 15:22:32,3bdd81c8-3112-45e6-ae72-11a3f4fa5921,Lincoln Pl & Nostrand Ave,40.67077,-73.9507,0.0,empty
2025-05-08 15:22:32,3bf69f3e-23f6-4abe-b5fe-dabe6b0ea066,Wadsworth Ave & W 175 St,40.846052,-73.937648,0.0417,empty
2025-05-08 15:22:32,3c135a2e-eeea-4e81-9c0a-8d14a6049198,Bedford Ave & Fenimore St,40.65815,-73.95674,0.0,empty
2025-05-08 15:22:32,3d1db3fa-1df5-46c8-baf3-619b729f5bda,4 St & Grand St,40.742258,-74.035111,0.0,empty
2025-05-08 15:22:32,3d339282-d5c7-41ec-b634-6a988aefd440,E 174 St & Longfellow Ave,40.836274,-73.884308,0.15,empty
2025-05-08 15:22:32,3db799ba-b574-4e5f-95e5-c767bec2acb6,Melrose Ave & E 150 St,40.816827,-73.917338,0.129,empty
